code,name,tel,address
993421,天虹門市,(07)7684836,高雄市鳳山區五甲二路744號
982502,欣福誠門市,(07)7684187,高雄市鳳山區五甲三路75號77號1樓
865513,武慶門市,(07)7167387,高雄市鳳山區五武慶二路52號54號
135263,文建門市,(07)7676924,高雄市鳳山區文化西路35號1樓
121220,青文門市,(07)7776482,高雄市鳳山區文衡路343號
110068,鳳文門市,(07)7104580,高雄市鳳山區文衡路50號1樓
147923,亮宏門市,(07)7781397,高雄市鳳山區文衡路558號1樓
942847,俊瑋門市,(07)7410481,高雄市鳳山區光復路一段193號
946746,黃埔門市,(07)7478806,高雄市鳳山區光遠路73號
956167,鳳和門市,(07)7990060,高雄市鳳山區自由路204號206號
121747,鳳城門市,(07)7829606,高雄市鳳山區杭州西街111號1樓
967237,森和門市,(07)7684826,高雄市鳳山區林森路203號
996774,鳳來門市,(07)7966325,高雄市鳳山區南和一路25號1樓
136288,工協門市,(07)7020916,高雄市鳳山區建國路一段79號1樓
935621,建武門市,(07)7470282,高雄市鳳山區建國路二段2號
900577,青建門市,(07)7417414,高雄市鳳山區建國路三段295號
981026,新新甲門市,(07)7673969,高雄市鳳山區海洋二路57號59號1樓
122485,來家門市,(07)7224077,高雄市鳳山區崗山北街36號38號1樓
906335,鳳曹門市,(07)7474150,高雄市鳳山區曹公路59號
962689,鳳山站門市,(07)7194432,高雄市鳳山區曹公路68號
125059,博瑞門市,(07)7458935,高雄市鳳山區博愛路221號223號
114613,富凱門市,(07)7631240,高雄市鳳山區新富路385號1樓
996589,海新門市,(07)7659203,高雄市鳳山區新富路590巷13號15號
992288,瑞順門市,(07)7458942,高雄市鳳山區瑞興路250-1號1樓
930062,建泰門市,(07)7538356,高雄市鳳山區誠義路2號
124584,鳳埤門市,(07)7924286,高雄市鳳山區過埤路170號
116114,鳳仁門市,(07)7109588,高雄市鳳山區鳳仁路174號
953869,牛潮埔門市,(07)7356353,高雄市鳳山區鳳北路60之17號
126362,七老爺門市,(07)7929712,高雄市鳳山區鳳甲路491號493號
131870,鳳駿門市,(07)7407770,高雄市鳳山區鳳松路108.110.112號1樓
117793,鳳陽門市,(07)7866508,高雄市鳳山區鳳林路139號
117025,鳳南門市,(07)7963845,高雄市鳳山區鳳南一路25號27號
980252,鳳頂門市,(07)7928892,高雄市鳳山區鳳頂路285號1樓
135746,新保泰門市,(07)7684815,高雄市鳳山區龍成路242-1號
942755,翔富門市,(07)7805459,高雄市鳳山區濱山街12號1樓
977979,開封門市,(07)7880424,高雄市大寮區大寮路688號
954208,米奇門市,(07)7880413,高雄市大寮區大寮路903號
872005,山頂門市,(07)7837610,高雄市大寮區內厝路219號
992761,永芳門市,(07)7831908,高雄市大寮區永芳路41-3號
993926,美庄門市,(07)7013224,高雄市大寮區成功路43號
135919,前中門市,(07)7816922,高雄市大寮區自由路1號
111810,潮欣門市,(07)7884765,高雄市大寮區華中南路275號
894289,源隆門市,(07)7828004,高雄市大寮區進學路74號76號
981509,益慶門市,(07)6529512,高雄市大寮區義和路111-50號1樓
116745,義發門市,(07)7862644,高雄市大寮區義發路7號
920766,昭明門市,(07)6466111,高雄市大寮區鳳林一路84號
963383,鳳明門市,(07)7879642,高雄市大寮區鳳林二路136號
968377,金山角門市,(07)7874168,高雄市大寮區鳳林三路1之10號
135757,大發門市,(07)7828398,高雄市大寮區鳳林三路359號361號
125772,正發門市,(07)7838140,高雄市大寮區鳳林三路405號407號409號
140575,鳳屏門市,(07)7012100,高雄市大寮區鳳屏一路564號
965703,園中門市,(07)6437338,高雄市林園區中門路15-1號
942858,金潭門市,(07)6424521,高雄市林園區中厝路125號127號
112053,神農門市,(07)6422561,高雄市林園區王公路341號343號
114233,上芸門市,(07)6413906,高雄市林園區西溪路133-30號
844479,東林門市,(07)6411785,高雄市林園區東林西路154號
131892,園東門市,(07)6416738,高雄市林園區東林西路1號3號5號
129006,新元嘉門市,(07)6427160,高雄市林園區沿海路三段237號
113528,鳳麟門市,(07)6419269,高雄市林園區鳳林路一段169號1樓
122946,霖園門市,(07)6415934,高雄市林園區鳳林路一段2號1樓
126650,中芸門市,(07)6438725,高雄市林園區鳳芸二路57號1樓
980849,新鳳松門市,(07)7353853,高雄市鳥松區大仁北路2號1樓
136381,長澄門市,(07)7320694,高雄市鳥松區大埤路123號
740346,長庚門市,(07)7317981,高雄市鳥松區大埤路123號B1
996349,長青門市,(07)7327025,高雄市鳥松區大智路5號
886587,澄清湖門市,(07)3811092,高雄市鳥松區本館路1號
131641,和盛門市,(07)3706539,高雄市鳥松區本館路56之1號
971557,翔盛門市,(07)7351489,高雄市鳥松區神農路479號
863621,球場門市,(07)3790858,高雄市鳥松區球場路30號之5
941198,正修門市,(07)7352360,高雄市鳥松區澄清路840號
126649,仁美門市,(07)7318554,高雄市鳥松區學堂路18號20號
950697,新鎮門市,(07)6517820,高雄市大樹區九曲路99號
113768,大樹門市,(07)6528814,高雄市大樹區中興東路7號9號11號13號
135735,九曲堂門市,(07)6523141,高雄市大樹區城隍巷15-8號
114679,福門門市,(07)6562934,高雄市大樹區統嶺路1號
950387,溪埔門市,(07)6565516,高雄市大樹區溪埔路369號370號
831554,旗山門市,(07)6615807,高雄市旗山區中山路72號
993177,永久門市,(07)6622531,高雄市旗山區延平一路446號1樓
966533,旗盟門市,(07)6629041,高雄市旗山區延平一路710-1號
911108,新林眾門市,(07)6624077,高雄市旗山區延平一路78-1號
972516,新旗美門市,(07)6629434,高雄市旗山區延平二路136號
111382,圓興門市,(07)6692934,高雄市旗山區旗甲路二段373號1樓
880394,泰毅門市,(07)6615136,高雄市旗山區旗南一路121號
903901,新永光門市,(07)6662848,高雄市旗山區旗南二路91之1號
913193,正美門市,(07)6817197,高雄市美濃區中正路一段21號23號
970299,柯達門市,(07)6834497,高雄市美濃區中正路二段819號821號1樓
968067,龍肚門市,(07)6852524,高雄市美濃區中華路58號1樓
883186,美濃門市,(07)6818590,高雄市美濃區成功路6號
911636,興壇門市,(07)6810487,高雄市美濃區忠孝路一段1號
980702,月光山門市,(07)6811294,高雄市美濃區泰安路59號
123374,六龜門市,(07)6895325,高雄市六龜區義寶里光復路98號
968757,荖濃門市,(07)6882559,高雄市六龜區荖濃里南橫路45號1F
902229,寶來門市,(07)6882866,高雄市六龜區寶來里中正路84號86號
123385,實大門市,(07)6678178,高雄市內門區大學路200號
116608,觀亭門市,(07)6674786,高雄市內門區南屏路78號
944360,月美門市,(07)6774907,高雄市杉林區清水路46號46號之1
981015,新甲仙門市,(07)6754420,高雄市甲仙區文化路56號58號1樓
127099,愛萣門市,(07)6909590,高雄市茄萣區仁愛路二段157號159號161號
972309,展欣門市,(07)6909600,高雄市茄萣區仁愛路三段120號
137650,興達港門市,(07)6987105,高雄市茄萣區民治路188號
914347,興達門市,(07)6908629,高雄市茄萣區茄萣路一段350號
126030,新茄萣門市,(07)6900544,高雄市茄萣區茄萣路二段403號1樓
